Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t49	 39913	 3101591
t50	 35929	 3058811
t51	 32924	 3122422
t52	 30966	 2976678
t53	 35020	 3046020
t54	 45855	 3058392
t55	 35580	 3111797
t56	 34811	 3062866
t57	 31805	 2978215
t58	 35720	 3047628
t59	 48092	 3093133
t60	 36698	 3060979
t61	 33762	 3060560
t62	 31246	 3002191
t63	 35300	 3381756
t64	 39354	 3067689
t65	 47952	 3049166
t66	 34182	 3102919
t67	 30268	 2973811
t68	 36349	 2993244
t69	 35859	 3029173
t70	 42570	 3090547
t71	 33273	 3034486
t72	 32993	 2937044
t73	 35090	 3004778
t74	 34950	 3061468
t75	 36768	 3018479
t76	 32854	 2941727
t77	 34741	 3038400
t78	 37048	 3049794
t79	 35719	 3266349
t80	 33972	 3091945
t81	 44108	 2989959
t82	 36558	 3112846
t83	 35510	 3057623
t84	 35021	 3061678
t85	 32714	 3111237
t86	 42011	 2986534
t87	 34462	 3276414
t88	 36489	 3064893
t89	 34391	 3105855
t90	 32574	 3052870
t91	 30687	 2982060
t92	 46694	 3045740
t93	 34741	 3085654
t94	 35300	 3047487
t95	 33622	 3336599
t96	 32993	 2976818
t97	 45366	 3115991
t98	 36139	 3003590
t99	 35440	 2999885
37 96940

t0	 34461	 3051052
t1	 31526	 2942776
t2	 37047	 3004638
t3	 35720	 3004149
t4	 35789	 3065452
t5	 33203	 3023791
t6	 38376	 2938791
t7	 34811	 2991217
t8	 38656	 3054828
t9	 36488	 3007854
t10	 32084	 2975909
t11	 36208	 3354773
t12	 34601	 3083627
t13	 48441	 3039449
t14	 33762	 3058253
t15	 31595	 3011838
t16	 35440	 3100613
t17	 34951	 3063425
t18	 36348	 3067479
t19	 43618	 3099285
t20	 31246	 2991566
t21	 35860	 3070485
t22	 34111	 3060560
t23	 36279	 3107602
t24	 44108	 3058323
t25	 31526	 2990797
t26	 36977	 3057204
t27	 37048	 3341493
t28	 35650	 3028056
t29	 36488	 2989819
t30	 32154	 2937044
t31	 34881	 3046229
t32	 37467	 3012956
t33	 35161	 3014704
t34	 34601	 2947039
t35	 40962	 2950674
t36	 35580	 3014284
t37	 35021	 3016032
t38	 33553	 3089568
t39	 31246	 2943824
t40	 37677	 2999535
t41	 36139	 3078943
t42	 43060	 3106415
t43	 33553	 3357150
t44	 31665	 2991567
t45	 36908	 3058183
t46	 45366	 3103898
t47	 36139	 3091176
t48	 34181	 3060629
t49	 32993	 2989680
t50	 35720	 3109070
t51	 45226	 3063915
t52	 35440	 3070835
t53	 37537	 3141155
t54	 31385	 3021415
t55	 34741	 3082997
t56	 47043	 3069507
t57	 35650	 3187081
t58	 33903	 3102011
t59	 31525	 3198615
t60	 35510	 3013516
t61	 35231	 3056295
t62	 39913	 3024980
t63	 33063	 3004987
t64	 32014	 2926768
t65	 35371	 3040148
t66	 35021	 2999255
t67	 38096	 3023232
t68	 32434	 2931801
t69	 141620	 2947669
t70	 36419	 2983808
t71	 35649	 3030712
t72	 36698	 3138779
t73	 30477	 3138639
t74	 40613	 3243491
t75	 41592	 3606559
t76	 44597	 3221961
t77	 34112	 3196378
t78	 43618	 3217627
t79	 32015	 3243351
t80	 32225	 2993524
t81	 34601	 3127106
t82	 41242	 3115362
t83	 45296	 3200572
t84	 33553	 3120954
t85	 30897	 2998277
t86	 36768	 3098516
t87	 34601	 3124729
t88	 35370	 3108442
t89	 36628	 3073002
t90	 30477	 3072443
t91	 43758	 3096278
t92	 35719	 3041966
t93	 36559	 3050983
t94	 36209	 3075308
t95	 29568	 2941727
t96	 34810	 3061818
t97	 34671	 3045670
t98	 36978	 3087751
t99	 35161	 3025189
38 95069

t0	 37467	 2926279
t1	 34950	 3082579
t2	 35860	 3112426
t3	 33273	 3094601
t4	 32574	 2980452
t5	 119601	 3006386
t6	 35579	 3259498
t7	 47533	 3142414
t8	 36698	 3119416
t9	 32085	 3118577
t10	 43967	 2982968
t11	 35300	 3084116
t12	 35789	 3095580
t13	 36279	 3147516
t14	 32714	 3105786
t15	 33692	 3004149
t16	 44946	 3112356
t17	 35789	 3123191
t18	 34252	 3080062
t19	 34111	 3053009
t20	 35579	 2928166
t21	 38446	 3068738
t22	 34811	 3250900
t23	 31666	 3039938
t24	 32783	 3101241
t25	 39984	 2936625
t26	 34741	 3022253
t27	 37677	 3040008
t28	 32014	 3096629
t29	 31596	 2924531
t30	 34462	 3034975
t31	 35020	 3050983
t32	 48301	 3146678
t33	 31246	 3093972
t34	 32085	 2994223
t35	 34672	 3083207
t36	 34811	 3101801
t37	 35510	 3084465
t38	 43129	 3284034
t39	 32714	 2975978
t40	 35510	 3091316
t41	 34461	 3063285
t42	 34881	 3063146
t43	 47183	 3103828
t44	 30617	 2988840
t45	 35510	 3060000
t46	 35719	 3063774
t47	 36908	 3126896
t48	 35720	 3083976
t49	 40473	 2990448
t50	 35230	 3024281
t51	 34461	 3042594
t52	 35370	 2990028
t53	 33763	 2990518
t54	 38376	 3129761
t55	 49001	 3141924
t56	 42989	 3026377
t57	 37188	 3011069
t58	 34392	 2933898
t59	 37467	 2930962
t60	 39074	 2978914
t61	 35510	 2994852
t62	 34392	 3132278
t63	 30757	 3010860
t64	 35580	 3059161
t65	 35999	 3072512
t66	 45505	 3087611
t67	 34042	 3054548
t68	 33482	 2984437
t69	 35300	 3049934
t70	 35580	 3201270
t71	 50329	 3119486
t72	 33693	 3068947
t73	 32085	 2972343
t74	 35929	 3108022
t75	 34951	 3049375
t76	 34741	 3049305
t77	 44318	 3087751
t78	 30547	 2976048
t79	 34881	 3060000
t80	 35231	 3039519
t81	 35300	 3051751
t82	 35231	 2930333
t83	 36698	 2920827
t84	 36699	 2988701
t85	 34811	 3046019
t86	 33133	 3123959
t87	 53964	 3111587
t88	 39983	 3000374
t89	 35860	 3043433
t90	 34811	 2985066
t91	 32504	 2997928
t92	 30827	 2914675
t93	 46624	 3108652
t94	 34392	 3058392
t95	 35929	 3057344
t96	 34252	 3110818
t97	 35020	 2992616
t98	 34601	 3069576
t99	 46415	 3045950
39 46838

t0	 34112	 1452899
t1	 4473	 1191538
t2	 4824	 1074873
t3	 4054	 1092068
t4	 4963	 1085078
t5	 5312	 1103742
t6	 5522	 1094725
t7	 5732	 1279125
t8	 5522	 1190699
t9	 5103	 1091300
t10	 4683	 1091370
t11	 4473	 1204190
t12	 4195	 1074523
t13	 5452	 1088223
t14	 5312	 1168819
t15	 5243	 1088084
t16	 4753	 1083191
t17	 4893	 1088783
t18	 4684	 1168890
t19	 4753	 1073544
t20	 4753	 1093746
t21	 4613	 1199506
t22	 4823	 1082982
t23	 4893	 1077878
t24	 4683	 1180074
t25	 5173	 1083191
t26	 5173	 1094165
t27	 4824	 1079975
t28	 4823	 1158265
t29	 5243	 1085778
t30	 4963	 1092907
t31	 3845	 1194054
t32	 4683	 1097590
t33	 4683	 1096053
t34	 5243	 1167491
t35	 4963	 1072426
t36	 5173	 1088014
t37	 4963	 1085358
t38	 5242	 1145193
t39	 5033	 1082003
t40	 5732	 1087245
t41	 5103	 1199017
t42	 4613	 1095563
t43	 3984	 1077040
t44	 4125	 1087805
t45	 4753	 1086127
t46	 4614	 1079835
t47	 4753	 1071517
t48	 4823	 1144144
t49	 4893	 1093397
t50	 4544	 1268359
t51	 4334	 1177838
t52	 4613	 1069350
t53	 4823	 1084519
t54	 4823	 1072846
t55	 5732	 1077669
t56	 4124	 1066624
t57	 4194	 1073893
t58	 4893	 1129046
t59	 4264	 1073685
t60	 4894	 1071168
t61	 5103	 1194614
t62	 4683	 1062220
t63	 4544	 1081024
t64	 3565	 1062151
t65	 4474	 1126250
t66	 4753	 1068791
t67	 4473	 1067672
t68	 4963	 1130164
t69	 4893	 1066554
t70	 4893	 1081024
t71	 4684	 1070888
t72	 4753	 1235785
t73	 5522	 1063478
t74	 4893	 1071237
t75	 4334	 1135198
t76	 4613	 1084729
t77	 4473	 1065296
t78	 4823	 1144704
t79	 4753	 1062849
t80	 4963	 1074873
t81	 4894	 1075502
t82	 4963	 1204400
t83	 4823	 1069630
t84	 5103	 1076900
t85	 4823	 1128767
t86	 4684	 1078578
t87	 4823	 1072706
t88	 4684	 1072566
t89	 5522	 1075712
t90	 5173	 1074662
t91	 5312	 1087874
t92	 5872	 1205518
t93	 5592	 1213207
t94	 4264	 1054601
t95	 4893	 1133100
t96	 4753	 1076131
t97	 5103	 1074454
t98	 5102	 1075921
t99	 5103	 1139601
40 96670

t0	 5313	 3060070
t1	 31595	 2958503
t2	 34601	 2990172
t3	 35647	 2976952
t4	 32712	 3026108
t5	 43616	 2916360
t6	 35718	 2970953
t7	 36138	 2992831
t8	 34669	 3041759
t9	 33481	 2962495
t10	 46762	 2927755
t11	 34669	 2954386
t12	 35718	 3002406
t13	 32922	 3214477
t14	 30615	 2912308
t15	 36766	 2987308
t16	 45084	 3037356
t17	 34529	 2968296
t18	 33272	 2957602
t19	 35229	 2912587
t20	 35578	 3008068
t21	 39213	 2973818
t22	 33202	 2957601
t23	 31944	 2873235
t24	 34390	 3001427
t25	 36906	 2965081
t26	 35788	 2982415
t27	 38583	 2902172
t28	 34390	 3007369
t29	 34599	 2950752
t30	 36207	 3239990
t31	 34810	 3051824
t32	 42778	 2930901
t33	 34810	 2962354
t34	 34599	 2979620
t35	 35718	 3070976
t36	 33132	 2924190
t37	 48579	 2930062
t38	 35648	 2976753
t39	 39352	 3032742
t40	 33271	 2983603
t41	 35368	 2918249
t42	 35438	 2979410
t43	 43826	 3050706
t44	 34809	 2987797
t45	 32783	 2918109
t46	 89819	 3190293
t47	 33691	 3033022
t48	 46272	 2983813
t49	 33481	 2964801
t50	 32223	 2912168
t51	 35927	 2992830
t52	 36068	 2955155
t53	 38863	 2967527
t54	 33971	 2896790
t55	 138888	 2902662
t56	 36906	 3046932
t57	 35159	 2974657
t58	 34460	 3021419
t59	 35648	 2917969
t60	 34180	 2973189
t61	 37116	 2964311
t62	 35508	 3288010
t63	 34810	 2972140
t64	 46552	 2902103
t65	 36068	 2962704
t66	 35858	 3013800
t67	 35718	 2973678
t68	 33202	 2894623
t69	 36277	 3051405
t70	 47042	 3106904
t71	 35578	 3022606
t72	 34320	 3062378
t73	 33411	 2934744
t74	 36697	 3026032
t75	 47810	 3001917
t76	 33341	 3020929
t77	 32643	 2904968
t78	 36067	 3084047
t79	 42708	 3200778
t80	 48789	 3113615
t81	 46203	 3088871
t82	 31594	 2887913
t83	 35368	 2981507
t84	 36557	 2985561
t85	 34740	 3026242
t86	 37046	 2989684
t87	 34530	 2898049
t88	 35019	 3012542
t89	 35229	 3062938
t90	 39142	 3107813
t91	 43756	 2933067
t92	 37396	 2988357
t93	 35089	 3094672
t94	 35648	 2984932
t95	 32573	 3298425
t96	 33691	 2913845
t97	 47251	 3066153
t98	 35648	 2999121
t99	 35718	 2988356
41 21444

t0	 5102	 526892
t1	 3005	 473001
t2	 2796	 483067
t3	 2446	 474888
t4	 2866	 494809
t5	 3286	 601474
t6	 3355	 492782
t7	 3564	 475797
t8	 3005	 495299
t9	 3215	 485582
t10	 2866	 492713
t11	 3076	 488238
t12	 2587	 563239
t13	 3705	 478733
t14	 2866	 498653
t15	 3215	 487120
t16	 3425	 494879
t17	 2796	 484254
t18	 3425	 502148
t19	 2936	 550168
t20	 3495	 493341
t21	 2726	 492852
t22	 2726	 490964
t23	 2936	 488938
t24	 2587	 503826
t25	 3565	 490545
t26	 2656	 506413
t27	 3355	 605668
t28	 3075	 503546
t29	 2447	 490616
t30	 2307	 499004
t31	 3145	 482927
t32	 3215	 505783
t33	 3425	 488448
t34	 2936	 576730
t35	 2866	 486981
t36	 3146	 503127
t37	 2936	 485933
t38	 3215	 501450
t39	 3565	 491454
t40	 3635	 496347
t41	 3634	 557508
t42	 3215	 509628
t43	 2376	 488728
t44	 2306	 494180
t45	 2866	 492014
t46	 2307	 512773
t47	 3565	 483207
t48	 3285	 615803
t49	 4753	 486002
t50	 2586	 491663
t51	 2587	 486351
t52	 2935	 504385
t53	 2865	 491594
t54	 2796	 500122
t55	 2587	 489078
t56	 3006	 587634
t57	 5662	 634116
t58	 2726	 492572
t59	 2307	 478453
t60	 2307	 491105
t61	 2936	 487819
t62	 2726	 494390
t63	 2936	 577621
t64	 5023	 692987
t65	 3768	 476900
t66	 2232	 489807
t67	 2233	 479203
t68	 2512	 489458
t69	 3070	 485831
t70	 6495	 514689
t71	 3003	 478794
t72	 2514	 514549
t73	 2793	 486755
t74	 2514	 494506
t75	 2793	 484450
t76	 2514	 498278
t77	 2864	 589495
t78	 2932	 500595
t79	 2304	 483768
t80	 2514	 494521
t81	 2653	 481253
t82	 2653	 501992
t83	 3282	 489982
t84	 3282	 603594
t85	 2584	 483492
t86	 2375	 495292
t87	 2723	 480419
t88	 3003	 495642
t89	 3422	 490264
t90	 3212	 501717
t91	 3352	 627058
t92	 2444	 496549
t93	 2374	 471271
t94	 2374	 495292
t95	 3142	 494874
t96	 3980	 498295
t97	 3003	 490893
t98	 3142	 571894
t99	 3282	 480349
42 58884

t0	 27023	 1648787
t1	 5586	 1215712
t2	 5307	 1276951
t3	 4749	 1219342
t4	 4190	 1226884
t5	 4748	 1313191
t6	 5517	 1219412
t7	 5168	 1225069
t8	 4888	 1302857
t9	 4818	 1208658
t10	 4888	 1212081
t11	 5167	 1291405
t12	 5447	 1213616
t13	 5376	 1213337
t14	 4958	 1363957
t15	 4259	 1204399
t16	 4329	 1204958
t17	 4818	 1303556
t18	 4748	 1218505
t19	 5446	 1219971
t20	 5097	 1308863
t21	 5167	 1213826
t22	 5307	 1423590
t23	 6005	 1335816
t24	 4679	 1206005
t25	 4330	 1202863
t26	 4818	 1311237
t27	 4819	 1201676
t28	 5098	 1206983
t29	 5377	 1300483
t30	 5097	 1204609
t31	 4819	 1207541
t32	 5237	 1345033
t33	 5097	 1213686
t34	 4818	 1222484
t35	 4749	 1305091
t36	 4958	 1194972
t37	 4679	 1213547
t38	 5516	 1315007
t39	 4958	 1212500
t40	 5307	 1212499
t41	 5516	 1340424
t42	 4538	 1206215
t43	 6005	 1284422
t44	 5167	 1289101
t45	 4888	 1201536
t46	 4958	 1214594
t47	 6005	 1306279
t48	 4958	 1208309
t49	 4818	 1229537
t50	 5097	 1361233
t51	 4678	 1220041
t52	 4818	 1227303
t53	 5028	 1324015
t54	 5517	 1227512
t55	 4818	 1229118
t56	 7122	 1233238
t57	 5097	 1227862
t58	 5028	 1230864
t59	 5238	 1226884
t60	 4050	 1505778
t61	 4958	 1315566
t62	 5307	 1208938
t63	 5377	 1228839
t64	 5167	 1325831
t65	 5307	 1227024
t66	 4678	 1214035
t67	 4958	 1374850
t68	 4958	 1212150
t69	 4469	 1229048
t70	 5446	 1337911
t71	 5237	 1229118
t72	 4399	 1221717
t73	 4749	 1312214
t74	 5167	 1218993
t75	 5237	 1230305
t76	 5167	 1366750
t77	 5306	 1224439
t78	 5098	 1221158
t79	 5168	 1339587
t80	 5377	 1220181
t81	 5377	 1268013
t82	 6214	 1439232
t83	 5447	 1274576
t84	 5377	 1277370
t85	 5795	 1419052
t86	 4469	 1261658
t87	 4539	 1237428
t88	 5167	 1380367
t89	 4958	 1246017
t90	 5307	 1254536
t91	 5656	 1437626
t92	 5028	 1234495
t93	 4819	 1466465
t94	 5307	 1213546
t95	 4888	 1275834
t96	 5028	 1396357
t97	 4679	 1444329
t98	 4819	 1206703
t99	 6354	 1333930
43 73221

t0	 4469	 2177737
t1	 40850	 2611719
t2	 33797	 2639022
t3	 24999	 2426814
t4	 37358	 2557673
t5	 35543	 2646354
t6	 30236	 2478557
t7	 38684	 2602153
t8	 35333	 2610742
t9	 28560	 2596008
t10	 42386	 2676521
t11	 44481	 2687273
t12	 29957	 2441059
t13	 37498	 2603619
t14	 40710	 2585883
t15	 31772	 2515915
t16	 38685	 2699773
t17	 50276	 3068048
t18	 31073	 2741461
t19	 30096	 2482747
t20	 36591	 2666883
t21	 39662	 2630433
t22	 28420	 2635112
t23	 41269	 2692999
t24	 35892	 2768763
t25	 34635	 2547617
t26	 36730	 2646564
t27	 36310	 2606622
t28	 30166	 2719883
t29	 38265	 2527018
t30	 37009	 2643770
t31	 37498	 2607530
t32	 33797	 2489100
t33	 37009	 2603271
t34	 37707	 2579459
t35	 30515	 2667861
t36	 42804	 2620448
t37	 38406	 2620587
t38	 29956	 2464521
t39	 35054	 2607809
t40	 41199	 2681129
t41	 36381	 2493011
t42	 42666	 2672051
t43	 38964	 2578970
t44	 37148	 2468222
t45	 32540	 2593494
t46	 34845	 2627641
t47	 40570	 2452232
t48	 34565	 2543637
t49	 36381	 2578202
t50	 28769	 2469339
t51	 38406	 2628339
t52	 33029	 2574570
t53	 30235	 2459493
t54	 42316	 2835240
t55	 24789	 2547687
t56	 34286	 2421018
t57	 33378	 2575129
t58	 33936	 2553692
t59	 31772	 2424370
t60	 33098	 2542799
t61	 37428	 2463055
t62	 28839	 2350003
t63	 36101	 2489171
t64	 34774	 2495804
t65	 25837	 2398324
t66	 32750	 2481699
t67	 33727	 2506627
t68	 31422	 2432260
t69	 35264	 2569473
t70	 33029	 2393715
t71	 36380	 2365296
t72	 34007	 2497969
t73	 31213	 2433517
t74	 35054	 2833983
t75	 34146	 2543846
t76	 32540	 2437008
t77	 110818	 2463194
t78	 34495	 2569752
t79	 32191	 2430445
t80	 34076	 2564585
t81	 36729	 2573942
t82	 32819	 2463893
t83	 42107	 2604597
t84	 35124	 2549991
t85	 30794	 2443853
t86	 32470	 2555088
t87	 34984	 2587488
t88	 30306	 2420459
t89	 33587	 2532673
t90	 37219	 2508373
t91	 29188	 2372278
t92	 33797	 2498318
t93	 34007	 2691184
t94	 27373	 2363340
t95	 34495	 2513820
t96	 30375	 2522269
t97	 29119	 2370602
t98	 33308	 2483794
t99	 34216	 2488542
44 43952

t0	 34704	 1352714
t1	 5587	 1028502
t2	 4679	 1039395
t3	 5167	 1167181
t4	 4120	 1049869
t5	 5028	 1043514
t6	 4818	 1133733
t7	 3771	 1044073
t8	 4678	 1047145
t9	 4469	 1043585
t10	 6075	 1058038
t11	 5098	 1046168
t12	 4609	 1054128
t13	 4888	 1183031
t14	 4120	 1048752
t15	 4399	 1061321
t16	 5516	 1176118
t17	 4748	 1044422
t18	 4329	 1046936
t19	 5447	 1053780
t20	 4958	 1156078
t21	 3910	 1038417
t22	 4609	 1045260
t23	 4958	 1194832
t24	 4748	 1038137
t25	 4469	 1049241
t26	 4678	 1046727
t27	 4818	 1141763
t28	 5098	 1293919
t29	 5935	 1056852
t30	 3980	 1123957
t31	 4050	 1042746
t32	 4189	 1042467
t33	 4749	 1209776
t34	 4748	 1040931
t35	 4120	 1045749
t36	 4259	 1061531
t37	 4469	 1151050
t38	 4749	 1046169
t39	 5237	 1043444
t40	 4749	 1173954
t41	 4958	 1045190
t42	 4957	 1049240
t43	 4958	 1061251
t44	 4329	 1181775
t45	 4399	 1044702
t46	 4329	 1051825
t47	 5027	 1155030
t48	 4958	 1045958
t49	 4539	 1056712
t50	 5097	 1051615
t51	 4539	 1164946
t52	 5237	 1055664
t53	 5027	 1051824
t54	 5097	 1191970
t55	 4679	 1052872
t56	 4819	 1056223
t57	 4818	 1173326
t58	 6144	 1037091
t59	 4050	 1049520
t60	 4329	 1046308
t61	 4609	 1146651
t62	 4050	 1045400
t63	 4539	 1052034
t64	 5028	 1211801
t65	 4678	 1043864
t66	 4469	 1047844
t67	 4538	 1052104
t68	 4609	 1124027
t69	 5306	 1043655
t70	 4888	 1051335
t71	 5097	 1182962
t72	 7262	 1164318
t73	 3492	 1043445
t74	 3352	 1044213
t75	 5446	 1039255
t76	 4469	 1045470
t77	 4190	 1036113
t78	 4818	 1122211
t79	 4539	 1026896
t80	 4958	 1040861
t81	 4399	 1035345
t82	 6844	 1055595
t83	 4818	 1033738
t84	 4120	 1029619
t85	 5098	 1156008
t86	 4469	 1022706
t87	 4888	 1032761
t88	 4958	 1040512
t89	 5656	 1030666
t90	 4748	 1036811
t91	 4958	 1031364
t92	 5027	 1141763
t93	 3212	 1028991
t94	 3701	 1028222
t95	 4120	 1034716
t96	 5307	 1035065
t97	 3980	 1031574
t98	 4469	 1032831
t99	 4469	 1129334
45 50515

t0	 4050	 1149794
t1	 4399	 1115578
t2	 4608	 1224650
t3	 4679	 1107407
t4	 4678	 1106710
t5	 4678	 1109293
t6	 6494	 1103986
t7	 4679	 1109851
t8	 5098	 1115159
t9	 5168	 1213406
t10	 4260	 1124306
t11	 4400	 1112854
t12	 4748	 1219203
t13	 4539	 1097213
t14	 4748	 1112784
t15	 7472	 1351109
t16	 4608	 1110271
t17	 5307	 1114670
t18	 5027	 1224649
t19	 5097	 1101751
t20	 4609	 1116974
t21	 4818	 1115089
t22	 4958	 1219971
t23	 4888	 1116834
t24	 4888	 1108734
t25	 4678	 1233028
t26	 3700	 1100494
t27	 5237	 1113413
t28	 5028	 1220250
t29	 4958	 1110480
t30	 5237	 1109083
t31	 5098	 1254745
t32	 5307	 1135199
t33	 4818	 1124027
t34	 5376	 1128565
t35	 4469	 1261519
t36	 5306	 1142252
t37	 4260	 1142391
t38	 5028	 1225208
t39	 4329	 1127937
t40	 4330	 1128496
t41	 4958	 1254396
t42	 5307	 1120256
t43	 4538	 1130171
t44	 4190	 1270736
t45	 4539	 1119209
t46	 5237	 1123468
t47	 4818	 1255165
t48	 5167	 1122002
t49	 4469	 1128007
t50	 4888	 1125493
t51	 5167	 1217527
t52	 4678	 1125703
t53	 5237	 1130381
t54	 5377	 1259005
t55	 4678	 1240361
t56	 6773	 1203282
t57	 4818	 1199301
t58	 4330	 1119139
t59	 5027	 1130382
t60	 4818	 1239802
t61	 4957	 1116765
t62	 4678	 1135409
t63	 4818	 1244900
t64	 4819	 1122979
t65	 4120	 1123678
t66	 3771	 1128216
t67	 4050	 1180099
t68	 4189	 1129194
t69	 4749	 1127867
t70	 3980	 1183939
t71	 4330	 1123259
t72	 4888	 1132476
t73	 4888	 1226605
t74	 5237	 1122351
t75	 4539	 1126890
t76	 4958	 1192947
t77	 4888	 1123957
t78	 5586	 1134780
t79	 4329	 1127448
t80	 4539	 1196299
t81	 5168	 1127169
t82	 4958	 1126121
t83	 4958	 1246086
t84	 3770	 1117184
t85	 4260	 1126191
t86	 4679	 1238895
t87	 4958	 1122700
t88	 4748	 1137993
t89	 4749	 1248879
t90	 5377	 1122351
t91	 4120	 1127030
t92	 5167	 1132755
t93	 4818	 1265848
t94	 5167	 1122421
t95	 5167	 1140366
t96	 6145	 1424010
t97	 6424	 1137922
t98	 4679	 1130451
t99	 4818	 1186193
46 34029

t0	 4816	 558905
t1	 2916	 626056
t2	 3934	 733292
t3	 4341	 730918
t4	 4137	 866187
t5	 3417	 727082
t6	 4236	 729269
t7	 3758	 749015
t8	 3963	 726808
t9	 4783	 825384
t10	 3757	 712719
t11	 3689	 729800
t12	 3689	 726452
t13	 3963	 736632
t14	 4441	 735082
t15	 3689	 722032
t16	 3211	 719230
t17	 3279	 722783
t18	 4646	 738976
t19	 5808	 737120
t20	 4031	 722499
t21	 4714	 724208
t22	 4645	 733294
t23	 4441	 830858
t24	 4646	 725099
t25	 3484	 714168
t26	 3758	 717720
t27	 3758	 725099
t28	 3690	 839947
t29	 4920	 716012
t30	 3484	 715601
t31	 4509	 719632
t32	 4646	 725850
t33	 4031	 872400
t34	 4236	 715534
t35	 3211	 715192
t36	 3075	 717719
t37	 4646	 726260
t38	 4168	 855934
t39	 4851	 714167
t40	 3006	 713688
t41	 4031	 724894
t42	 3553	 723869
t43	 4100	 830041
t44	 4578	 719222
t45	 3621	 721818
t46	 3690	 725644
t47	 3484	 724757
t48	 3826	 861400
t49	 4441	 720657
t50	 2938	 720794
t51	 3894	 723322
t52	 3416	 726260
t53	 3143	 836258
t54	 4919	 726192
t55	 3758	 719632
t56	 3621	 728104
t57	 3827	 855525
t58	 5124	 868369
t59	 4100	 712732
t60	 4373	 712664
t61	 2937	 714782
t62	 3416	 725645
t63	 4646	 869599
t64	 4646	 716831
t65	 4373	 722160
t66	 4851	 722229
t67	 4783	 729266
t68	 4578	 828059
t69	 4236	 720657
t70	 3689	 723186
t71	 3347	 721955
t72	 3895	 722434
t73	 4236	 810706
t74	 4099	 717993
t75	 4304	 725508
t76	 4304	 723186
t77	 3895	 720520
t78	 4304	 860171
t79	 3553	 712595
t80	 4509	 726601
t81	 4646	 723254
t82	 3758	 720521
t83	 3894	 807016
t84	 3963	 734048
t85	 3484	 721273
t86	 4372	 727284
t87	 4441	 737601
t88	 4851	 744912
t89	 4100	 723527
t90	 3758	 721136
t91	 3963	 731179
t92	 4099	 864065
t93	 4714	 721888
t94	 3757	 716968
t95	 4304	 720110
t96	 3689	 725508
t97	 4168	 852109
t98	 5124	 721204
t99	 2937	 719496
47 65027

t0	 3211	 2455482
t1	 24528	 2294517
t2	 34571	 2487867
t3	 31975	 2301827
t4	 32385	 2412781
t5	 32658	 2394539
t6	 29447	 2553866
t7	 27055	 2456644
t8	 31701	 2460949
t9	 34365	 2296771
t10	 34503	 2384292
t11	 32385	 2273610
t12	 47483	 2407316
t13	 33341	 2417154
t14	 28627	 2313988
t15	 33478	 2415173
t16	 37508	 2390782
t17	 26918	 2205425
t18	 32453	 2357167
t19	 29446	 2223804
t20	 33136	 2346510
t21	 32931	 2380875
t22	 24732	 2238630
t23	 34776	 2355323
t24	 30881	 2245052
t25	 36210	 2342683
t26	 34229	 2363043
t27	 26099	 2457395
t28	 32726	 2341863
t29	 32863	 2222505
t30	 97427	 2282014
t31	 32931	 2422073
t32	 29105	 2283243
t33	 39899	 2402601
t34	 31701	 2419203
t35	 25552	 2286728
t36	 32657	 2429930
t37	 30198	 2282629
t38	 32931	 2425284
t39	 32111	 2378142
t40	 28900	 2307498
t41	 40788	 2413533
t42	 31701	 2364410
t43	 30813	 2273610
t44	 33682	 2342341
t45	 30676	 2308044
t46	 31565	 2440315
t47	 32111	 2617747
t48	 25005	 2236716
t49	 35595	 2333323
t50	 32385	 2217996
t51	 32794	 2396657
t52	 32862	 2340087
t53	 28900	 2215810
t54	 33068	 2338037
t55	 31223	 2227288
t56	 47210	 2384837
t57	 36416	 2397887
t58	 29652	 2228449
t59	 32453	 2320137
t60	 32727	 2235418
t61	 39558	 2227015
t62	 32726	 2358603
t63	 30540	 2264387
t64	 33136	 2404651
t65	 42155	 2448582
t66	 25142	 2285908
t67	 33819	 2396316
t68	 29720	 2553592
t69	 38123	 2294516
t70	 32452	 2450426
t71	 29924	 2307566
t72	 32794	 2408409
t73	 32590	 2414558
t74	 26987	 2273747
t75	 30813	 2428632
t76	 31428	 2280374
t77	 33273	 2447215
t78	 33136	 2357304
t79	 28148	 2252431
t80	 33683	 2376776
t81	 31565	 2266300
t82	 33478	 2222163
t83	 36415	 2319386
t84	 33682	 2218952
t85	 36620	 3981243
t86	 33546	 3923511
t87	 30540	 3295566
t88	 44409	 2694677
t89	 28080	 2469557
t90	 31155	 2475159
t91	 30266	 2549424
t92	 30882	 2352044
t93	 52061	 2526605
t94	 32111	 2571493
t95	 31496	 2937902
t96	 28832	 2496271
t97	 33888	 2483084
t98	 31770	 2374521
t99	 34229	 2464842
48 43470

t0	 36689	 1698478
t1	 4783	 1019086
t2	 4441	 1223915
t3	 4168	 1408793
t4	 4441	 1250424
t5	 4851	 1860263
t6	 4441	 1440495
t7	 5670	 1125873
