Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t87	 5166	 1201522
t88	 4678	 1186930
t89	 5306	 1269596
t90	 4818	 1210180
t91	 5166	 1203826
t92	 5446	 1270224
t93	 4958	 1207317
t94	 4887	 1221560
t95	 5027	 1299129
t96	 5236	 1195239
t97	 5516	 1206130
t98	 5376	 1309324
t99	 5446	 1201033
36 68224

t0	 4887	 2192398
t1	 30023	 2344535
t2	 33514	 2442073
t3	 36306	 2389290
t4	 25834	 2292101
t5	 35049	 2376583
t6	 33514	 2430763
t7	 36027	 2481381
t8	 33024	 2459318
t9	 31349	 2402066
t10	 42660	 2489899
t11	 33025	 2518525
t12	 27997	 2390965
t13	 33932	 2451848
t14	 32327	 2461622
t15	 26112	 2398645
t16	 33025	 2515872
t17	 32257	 2406047
t18	 101518	 2397458
t19	 33792	 2492971
t20	 31070	 2377979
t21	 32745	 2492134
t22	 31418	 2475307
t23	 30860	 2400252
t24	 33932	 2419172
t25	 33095	 2450591
t26	 24926	 2300549
t27	 34281	 2371416
t28	 34281	 2310603
t29	 35538	 2370927
t30	 33444	 2459248
t31	 31070	 2329943
t32	 32396	 2408630
t33	 36795	 2407442
t34	 26880	 2317725
t35	 33304	 2468255
t36	 32606	 2388242
t37	 33932	 2416519
t38	 34002	 2431600
t39	 30651	 2438303
t40	 32676	 2529068
t41	 42032	 2490528
t42	 29115	 2455060
t43	 37004	 2512451
t44	 34281	 2556786
t45	 28207	 2419522
t46	 33234	 2475447
t47	 32536	 2511544
t48	 25834	 2395433
t49	 32048	 2501140
t50	 31977	 2410445
t51	 98934	 2393269
t52	 34770	 2441166
t53	 34630	 2464974
t54	 34072	 2488153
t55	 32885	 2425944
t56	 31070	 2333364
t57	 34560	 2380912
t58	 37563	 2426992
t59	 23529	 2329454
t60	 35817	 2378537
t61	 32047	 2328756
t62	 32327	 2512450
t63	 34002	 2441025
t64	 32676	 2299223
t65	 35049	 2447659
t66	 35887	 2387264
t67	 26322	 2317166
t68	 33374	 2452476
t69	 29743	 2354171
t70	 34142	 2456107
t71	 36027	 2471048
t72	 33863	 2373440
t73	 33373	 2501140
t74	 34700	 2464066
t75	 30302	 2385170
t76	 35189	 2501559
t77	 33652	 2547151
t78	 25065	 2402485
t79	 33862	 2545685
t80	 33723	 2477262
t81	 32466	 2379375
t82	 33304	 2515243
t83	 32745	 2377350
t84	 35119	 2479635
t85	 33723	 2443399
t86	 31139	 2367924
t87	 37702	 2447518
t88	 35748	 2383075
t89	 28487	 2348026
t90	 36376	 2380841
t91	 34980	 2339089
t92	 140476	 2351935
t93	 32675	 2409118
t94	 32816	 2320517
t95	 36237	 2489131
t96	 33653	 2472654
t97	 29534	 2341533
t98	 36725	 2411352
t99	 31698	 2486268
37 59996

t0	 30581	 1553621
t1	 5377	 1314559
t2	 5446	 1400926
t3	 4189	 1233010
t4	 5376	 1247044
t5	 4748	 1312953
t6	 4608	 1239364
t7	 3841	 1247393
t8	 4609	 1307299
t9	 4748	 1269038
t10	 5236	 1238596
t11	 5306	 1355474
t12	 5027	 1240970
t13	 5585	 1235384
t14	 5376	 1307647
t15	 5446	 1247184
t16	 4887	 1238317
t17	 5516	 1307019
t18	 4887	 1247742
t19	 4678	 1244740
t20	 5307	 1384867
t21	 4887	 1245159
t22	 5167	 1235384
t23	 5236	 1308695
t24	 5306	 1277415
t25	 5515	 1243832
t26	 5236	 1317423
t27	 5376	 1251443
t28	 5027	 1248441
t29	 5097	 1236362
t30	 4329	 1236431
t31	 5795	 1326010
t32	 5236	 1232731
t33	 5656	 1249837
t34	 4468	 1322170
t35	 4958	 1259263
t36	 5726	 1264639
t37	 5516	 1394643
t38	 5027	 1230636
t39	 5656	 1250047
t40	 5167	 1323636
t41	 5097	 1238945
t42	 4748	 1246346
t43	 6144	 1314839
t44	 4678	 1224074
t45	 5096	 1228821
t46	 5167	 1337809
t47	 6075	 1217720
t48	 4818	 1229101
t49	 4398	 1284817
t50	 5097	 1225889
t51	 5446	 1233918
t52	 5097	 1290612
t53	 5167	 1229450
t54	 5237	 1252002
t55	 5306	 1371323
t56	 4957	 1215974
t57	 5306	 1216603
t58	 5306	 1293055
t59	 5236	 1217231
t60	 5237	 1234965
t61	 4887	 1287609
t62	 5097	 1209691
t63	 5446	 1228193
t64	 5656	 1326359
t65	 4957	 1214229
t66	 6074	 1218698
t67	 5376	 1286422
t68	 5167	 1224981
t69	 4888	 1223934
t70	 5236	 1285305
t71	 5167	 1204594
t72	 5376	 1222886
t73	 5237	 1336971
t74	 6074	 1225959
t75	 5516	 1219396
t76	 5236	 1278673
t77	 5236	 1215904
t78	 6493	 1226377
t79	 5166	 1282094
t80	 5097	 1223794
t81	 6633	 1217511
t82	 5585	 1331176
t83	 4887	 1216533
t84	 5725	 1218348
t85	 5446	 1284048
t86	 5097	 1215067
t87	 5166	 1224004
t88	 5167	 1309882
t89	 5097	 1250536
t90	 5097	 1222049
t91	 5516	 1325801
t92	 5097	 1227913
t93	 5097	 1227216
t94	 4887	 1286632
t95	 5097	 1229938
t96	 5237	 1230078
t97	 5307	 1316445
t98	 5167	 1240342
t99	 5656	 1255772
38 63788

t0	 4957	 2133192
t1	 31628	 2334551
t2	 33862	 2408211
t3	 33514	 2427201
t4	 32257	 2354240
t5	 32396	 2479286
t6	 32676	 2481312
t7	 37354	 2344744
t8	 34352	 2400251
t9	 33234	 2483196
t10	 39448	 2322193
t11	 33234	 2413866
t12	 32047	 2365062
t13	 33164	 2424339
t14	 32536	 2468814
t15	 30790	 2300619
t16	 35399	 2331619
t17	 34700	 2248184
t18	 34491	 2242878
t19	 34700	 2385589
t20	 31558	 2281070
t21	 32466	 2354449
t22	 33094	 2343906
t23	 32466	 2279044
t24	 33024	 2377280
t25	 30442	 2262218
t26	 33234	 2359476
t27	 35469	 2417427
t28	 29813	 2290914
t29	 33793	 2398785
t30	 32187	 2328337
t31	 34909	 2418893
t32	 40286	 2395782
t33	 32047	 2319331
t34	 32955	 2444028
t35	 30371	 2378049
t36	 27160	 2326592
t37	 31070	 2415681
t38	 30301	 2359337
t39	 31907	 2496741
t40	 41123	 2416309
t41	 31768	 2347747
t42	 38121	 2408839
t43	 33444	 2427062
t44	 26741	 2316049
t45	 33932	 2421406
t46	 33304	 2329524
t47	 36725	 2370648
t48	 32606	 2406954
t49	 35888	 2260193
t50	 33374	 2324008
t51	 34072	 2333294
t52	 30790	 2250279
t53	 34979	 2413936
t54	 31209	 2282466
t55	 35817	 2366249
t56	 35399	 2352913
t57	 29114	 2298385
t58	 33583	 2396830
t59	 33025	 2268432
t60	 35189	 2340625
t61	 34910	 2371905
t62	 31069	 2298385
t63	 33793	 2445494
t64	 35957	 2423291
t65	 29534	 2322193
t66	 34282	 2400251
t67	 32396	 2377002
t68	 36655	 2447170
t69	 33653	 2413098
t70	 31419	 2343976
t71	 34770	 2407512
t72	 39169	 2489759
t73	 33653	 2329733
t74	 34979	 2381400
t75	 33793	 2319121
t76	 33513	 2347816
t77	 34700	 2423710
t78	 32396	 2324707
t79	 33443	 2371136
t80	 33723	 2358429
t81	 39029	 2290425
t82	 35538	 2374767
t83	 32535	 2254189
t84	 35538	 2328057
t85	 34282	 2330711
t86	 26182	 2271923
t87	 34700	 2493530
t88	 36096	 2393618
t89	 33024	 2443120
t90	 35608	 2411352
t91	 33164	 2323590
t92	 41403	 2453733
t93	 33932	 2425874
t94	 28835	 2357103
t95	 33513	 2435231
t96	 38959	 2364364
t97	 145364	 2334551
t98	 33653	 2412399
t99	 32396	 2327918
39 92923

t0	 33583	 3200381
t1	 32256	 3229705
t2	 32815	 3192492
t3	 30092	 3219861
t4	 37353	 3226843
t5	 32885	 3043637
t6	 32885	 3089996
t7	 38890	 3136985
t8	 32117	 3208411
t9	 29324	 3103890
t10	 28417	 3028137
t11	 33025	 3059485
t12	 31140	 3108080
t13	 31558	 3136078
t14	 29254	 3061859
t15	 34560	 3164774
t16	 31628	 3365295
t17	 30651	 3206525
t18	 32396	 3241016
t19	 33094	 3250442
t20	 38051	 3350074
t21	 71704	 4439535
t22	 31069	 4076405
t23	 28766	 3298966
t24	 32885	 4429761
t25	 32256	 4367831
t26	 50200	 3514987
t27	 38610	 3332130
t28	 39797	 3391058
t29	 30581	 3214345
t30	 34979	 3584807
t31	 45941	 3916588
t32	 39867	 5612990
t33	 38541	 4670637
t34	 46220	 3918124
t35	 33723	 4143711
t36	 49990	 4346746
t37	 40146	 3497183
t38	 34980	 3708387
t39	 38959	 4296545
t40	 41193	 4292706
t41	 30441	 4206758
t42	 29184	 3882865
t43	 54250	 4279719
t44	 42241	 3991085
t45	 41403	 3626768
t46	 35747	 3678225
t47	 42590	 3435393
t48	 29045	 3605683
t49	 40565	 3454105
t50	 35329	 3528253
t51	 37144	 3674175
t52	 51597	 3723677
t53	 31837	 3382260
t54	 28416	 3515126
t55	 28487	 3311324
t56	 39448	 3385892
t57	 28137	 3185160
t58	 29464	 3150321
t59	 31488	 3536073
t60	 32885	 3435952
t61	 29324	 3058858
t62	 30860	 3279975
t63	 29464	 3068632
t64	 30861	 3064582
t65	 33095	 3179226
t66	 41683	 3260635
t67	 28417	 3145643
t68	 30022	 3268665
t69	 28067	 3159048
t70	 31838	 3174548
t71	 35329	 3203174
t72	 33793	 3111501
t73	 31139	 3352867
t74	 32396	 3384006
t75	 40216	 3455781
t76	 88461	 3287795
t77	 35259	 3188373
t78	 33374	 3157093
t79	 43358	 3149972
t80	 31349	 3361036
t81	 29883	 3050758
t82	 32745	 3149901
t83	 34910	 3079385
t84	 32466	 3174339
t85	 32606	 3161492
t86	 31489	 3221258
t87	 33234	 3023877
t88	 33304	 3191305
t89	 32187	 3078965
t90	 32396	 3217138
t91	 35259	 3286608
t92	 29743	 3191304
t93	 94815	 3096909
t94	 42310	 3236548
t95	 32815	 3169382
t96	 32047	 3144945
t97	 30930	 3221257
t98	 27997	 3217417
t99	 31907	 3211272
40 31165

t0	 4957	 979636
t1	 4399	 688489
t2	 3631	 781069
t3	 4608	 691631
t4	 3282	 713554
t5	 3491	 774995
t6	 5236	 720326
t7	 3212	 697077
t8	 3979	 724027
t9	 3352	 703709
t10	 3352	 727030
t11	 4608	 702034
t12	 3631	 720815
t13	 3770	 701406
t14	 2793	 721094
t15	 3212	 833574
t16	 4189	 713275
t17	 2723	 697566
t18	 3421	 816119
t19	 4120	 697007
t20	 3770	 780441
t21	 5446	 721583
t22	 4189	 718511
t23	 3282	 700707
t24	 3979	 727238
t25	 3771	 1007913
t26	 7749	 722002
t27	 3352	 714113
t28	 5027	 728566
t29	 3561	 692120
t30	 3351	 787563
t31	 3910	 700708
t32	 3841	 722281
t33	 4957	 706223
t34	 3351	 716067
t35	 4050	 771016
t36	 4748	 715229
t37	 3910	 707829
t38	 5027	 724864
t39	 3700	 711879
t40	 2793	 896271
t41	 4399	 687232
t42	 3282	 713345
t43	 5655	 771993
t44	 3142	 720117
t45	 4398	 764593
t46	 4538	 709854
t47	 4329	 703151
t48	 3701	 727868
t49	 4049	 710342
t50	 2793	 787493
t51	 4050	 701475
t52	 3980	 712577
t53	 2793	 768363
t54	 4328	 710273
t55	 4329	 831758
t56	 4747	 717743
t57	 4050	 692259
t58	 3910	 721863
t59	 3631	 699520
t60	 4398	 787423
t61	 4329	 693516
t62	 3701	 717883
t63	 4190	 708317
t64	 3701	 718721
t65	 3351	 778836
t66	 4259	 748743
t67	 3212	 690234
t68	 4399	 779952
t69	 3351	 679971
t70	 3212	 844536
t71	 4538	 689048
t72	 2723	 704827
t73	 3072	 689118
t74	 3771	 852495
t75	 6004	 1183927
t76	 3910	 982289
t77	 4887	 933067
t78	 5236	 908489
t79	 4958	 1029208
t80	 6074	 1088694
t81	 24437	 949265
t82	 3840	 1110896
t83	 5515	 724934
t84	 3980	 697915
t85	 3979	 872394
t86	 5586	 726541
t87	 2863	 753840
t88	 3003	 701126
t89	 3840	 790984
t90	 5656	 719140
t91	 3560	 682694
t92	 3771	 774367
t93	 3491	 687372
t94	 4119	 701894
t95	 4259	 694214
t96	 3491	 713904
t97	 3700	 822752
t98	 3282	 703291
t99	 3072	 690793
41 71758

t0	 3351	 2511683
t1	 29254	 2347327
t2	 33583	 2399344
t3	 34072	 2455059
t4	 34002	 2518525
t5	 27020	 2516081
t6	 31977	 2418404
t7	 36725	 2424548
t8	 35119	 2561254
t9	 33444	 2428388
t10	 34630	 2489550
t11	 34491	 2475656
t12	 32466	 2592952
t13	 33164	 2564326
t14	 33722	 2514755
t15	 57042	 2665006
t16	 34002	 2479915
t17	 32047	 2527182
t18	 31000	 2416868
t19	 34351	 2634146
t20	 31349	 2492692
t21	 33932	 2441026
t22	 42939	 2583946
t23	 35119	 2480613
t24	 33304	 2413307
t25	 38261	 2483336
t26	 36865	 2546313
t27	 27997	 2577593
t28	 31000	 2448846
t29	 34840	 2443748
t30	 28836	 2357730
t31	 34351	 2478030
t32	 32466	 2351238
t33	 100121	 2362479
t34	 34840	 2789145
t35	 29045	 2656767
t36	 36167	 2421756
t37	 36097	 2484942
t38	 33933	 2405487
t39	 34840	 2478867
t40	 35329	 2544568
t41	 32396	 2432787
t42	 33443	 2656837
t43	 29883	 2510216
t44	 42171	 2426224
t45	 36236	 2539960
t46	 34839	 2480613
t47	 30720	 2472235
t48	 34910	 2510845
t49	 34910	 2566491
t50	 29603	 2582130
t51	 31907	 2553155
t52	 34212	 2476284
t53	 28975	 2626116
t54	 42450	 2536748
t55	 33234	 2506027
t56	 31628	 2423500
t57	 33863	 2469651
t58	 33722	 2689932
t59	 28975	 2353262
t60	 33723	 2423082
t61	 34910	 2441793
t62	 34281	 2362059
t63	 35469	 2576335
t64	 31629	 2420009
t65	 35050	 2651461
t66	 33095	 2500790
t67	 34072	 2434881
t68	 34211	 2539051
t69	 35608	 2486826
t70	 32955	 2453174
t71	 34141	 2502536
t72	 35329	 2550502
t73	 38470	 2780976
t74	 31838	 2475516
t75	 35119	 2480753
t76	 34351	 2409956
t77	 34491	 2550083
t78	 33443	 2504840
t79	 32326	 2425455
t80	 34980	 2531162
t81	 47826	 2550153
t82	 30860	 2353681
t83	 35189	 2423850
t84	 34491	 2429575
t85	 27229	 2361361
t86	 34421	 2485011
t87	 32885	 2440048
t88	 33583	 2577522
t89	 25345	 2421755
t90	 35328	 2347048
t91	 34909	 2503095
t92	 33932	 2713530
t93	 35259	 2465323
t94	 34631	 2513498
t95	 45801	 2555040
t96	 30791	 2580943
t97	 31838	 2498487
t98	 33374	 2486757
t99	 30162	 2432298
42 17514

t0	 5586	 376745
t1	 2793	 471351
t2	 2373	 369763
t3	 2164	 355102
t4	 2933	 368786
t5	 2443	 356497
t6	 2374	 370462
t7	 2653	 361385
t8	 3491	 389034
t9	 2444	 372836
t10	 2793	 474982
t11	 3980	 387707
t12	 3002	 377583
t13	 2584	 369344
t14	 2862	 376885
t15	 2513	 369694
t16	 2862	 373185
t17	 2583	 366971
t18	 2653	 386101
t19	 2723	 369415
t20	 1955	 461087
t21	 3351	 366203
t22	 2723	 383588
t23	 3282	 370671
t24	 3002	 412423
t25	 4818	 433229
t26	 2514	 379259
t27	 3282	 363899
t28	 2513	 404394
t29	 2653	 455362
t30	 2374	 374930
t31	 2234	 363759
t32	 2932	 377094
t33	 2443	 367389
t34	 2933	 368856
t35	 2932	 369274
t36	 2304	 375838
t37	 2234	 366761
t38	 2374	 450125
t39	 2793	 374999
t40	 2723	 383587
t41	 2653	 361316
t42	 2304	 378979
t43	 3561	 360617
t44	 3002	 385682
t45	 3281	 371439
t46	 2304	 385752
t47	 3352	 362502
t48	 3281	 470234
t49	 2862	 370113
t50	 2234	 369484
t51	 2304	 366272
t52	 2443	 367390
t53	 2513	 368576
t54	 2164	 372765
t55	 2793	 364667
t56	 2793	 423035
t57	 3351	 461297
t58	 2374	 374581
t59	 2443	 359081
t60	 2513	 370950
t61	 2862	 357476
t62	 2374	 375768
t63	 2235	 360407
t64	 2443	 377722
t65	 2304	 363061
t66	 2443	 375977
t67	 3910	 369693
t68	 3211	 379259
t69	 2513	 361106
t70	 2583	 366342
t71	 2443	 431134
t72	 4329	 402579
t73	 2514	 360617
t74	 2792	 512404
t75	 3910	 454315
t76	 2583	 369972
t77	 2234	 358801
t78	 2514	 366202
t79	 2304	 353007
t80	 3072	 372695
t81	 2583	 362712
t82	 2583	 375000
t83	 2653	 359988
t84	 2583	 379608
t85	 2583	 488038
t86	 2653	 382889
t87	 2583	 355730
t88	 2444	 371020
t89	 2374	 362852
t90	 2374	 373533
t91	 2443	 366412
t92	 2514	 372067
t93	 2514	 366621
t94	 2514	 448380
t95	 3003	 364946
t96	 2723	 375210
t97	 2513	 362642
t98	 2583	 371299
t99	 2793	 359500
43 43520

t0	 25415	 1465300
t1	 4887	 1146853
t2	 5656	 1033397
t3	 5376	 1030325
t4	 6004	 1184346
t5	 5516	 1028928
t6	 5237	 1135612
t7	 4329	 1028370
t8	 5027	 1111594
t9	 5237	 1037236
t10	 6284	 1034025
t11	 6773	 1126746
t12	 4888	 1025298
t13	 4887	 1033885
t14	 4747	 1037656
t15	 5795	 1175967
t16	 4258	 1015942
t17	 4818	 1033886
t18	 5097	 1127933
t19	 4817	 1023342
t20	 5237	 1035281
t21	 5097	 1045476
t22	 4888	 1099795
t23	 4399	 1143223
t24	 6074	 1070890
t25	 4957	 1161236
t26	 3840	 1034304
t27	 6772	 1034584
t28	 5725	 1109639
t29	 4957	 1032559
t30	 5027	 1035770
t31	 5027	 1036609
t32	 4748	 1100423
t33	 3701	 1039262
t34	 8029	 1202220
t35	 5027	 1143920
t36	 4958	 1018874
t37	 5306	 1028440
t38	 6074	 1063489
t39	 5655	 1197403
t40	 5516	 1090998
t41	 6144	 1088135
t42	 4748	 1209621
t43	 4678	 1129957
t44	 4957	 1040588
t45	 5027	 1178481
t46	 4817	 1089113
t47	 5655	 1273506
t48	 4608	 1069074
t49	 5795	 1270713
t50	 4817	 1361059
t51	 6283	 1014685
t52	 5096	 1161864
t53	 4329	 1043101
t54	 4608	 1042822
t55	 5307	 1179947
t56	 3700	 1048967
t57	 3281	 1161306
t58	 5167	 1218767
t59	 5027	 1032070
t60	 5167	 1110896
t61	 4468	 1044359
t62	 4887	 1131563
t63	 4818	 1041007
t64	 5027	 1050153
t65	 4468	 1304505
t66	 5865	 1106427
t67	 5096	 1037795
t68	 4329	 1167450
t69	 4887	 1022645
t70	 5167	 1049455
t71	 4957	 1041566
t72	 4678	 1154115
t73	 4119	 1033746
t74	 4189	 1115086
t75	 4748	 1186720
t76	 5097	 1227355
t77	 4259	 1048757
t78	 4398	 1045685
t79	 3770	 1143781
t80	 4189	 1040100
t81	 4469	 1038284
t82	 5306	 1146923
t83	 5097	 1048687
t84	 4818	 1043031
t85	 5027	 1043171
t86	 5166	 1179738
t87	 5027	 1041356
t88	 4817	 1039960
t89	 4677	 1102099
t90	 4747	 1042613
t91	 4958	 1125767
t92	 4050	 1037795
t93	 4957	 1035840
t94	 4957	 1052736
t95	 5376	 1043870
t96	 4817	 1152160
t97	 4678	 1033397
t98	 5237	 1043800
t99	 5097	 1045056
44 36249

t0	 4958	 588437
t1	 2444	 709364
t2	 4120	 786097
t3	 4678	 784631
t4	 4957	 836995
t5	 4748	 772970
t6	 4120	 785817
t7	 5865	 778276
t8	 4817	 785398
t9	 4608	 928039
t10	 4468	 773040
t11	 2863	 862339
t12	 5585	 786724
t13	 3072	 768641
t14	 2863	 878677
t15	 5725	 779603
t16	 3840	 783024
t17	 3561	 855008
t18	 4399	 905488
t19	 3980	 773669
t20	 4259	 809625
t21	 5237	 799292
t22	 3630	 768572
t23	 3980	 910515
t24	 5097	 854101
t25	 4189	 773808
t26	 4119	 897738
t27	 5237	 922523
t28	 3631	 763545
t29	 3491	 777997
t30	 3979	 770946
t31	 3840	 785049
t32	 5726	 794265
t33	 3701	 769479
t34	 4538	 883076
t35	 3002	 763196
t36	 3351	 899274
t37	 4468	 768781
t38	 3561	 782746
t39	 5097	 775344
t40	 4120	 778417
t41	 4957	 879236
t42	 3770	 772202
t43	 4887	 782884
t44	 4608	 780581
t45	 3840	 899832
t46	 5027	 780022
t47	 4329	 780022
t48	 4259	 781348
t49	 3910	 779813
t50	 4468	 916450
t51	 3630	 769200
t52	 4469	 784561
t53	 5377	 783095
t54	 3770	 872323
t55	 5236	 769968
t56	 4119	 772691
t57	 5376	 865271
t58	 3979	 761241
t59	 3282	 874628
t60	 2863	 757750
t61	 4329	 776810
t62	 3491	 772343
t63	 4259	 782466
t64	 4538	 908630
t65	 3631	 771993
t66	 3910	 769968
t67	 4329	 801317
t68	 4818	 861990
t69	 4538	 758937
t70	 3142	 767036
t71	 3980	 762986
t72	 3840	 761031
t73	 4189	 862199
t74	 4608	 753700
t75	 4608	 752095
t76	 4887	 771504
t77	 4259	 770387
t78	 3631	 897947
t79	 3631	 753421
t80	 4468	 868972
t81	 4259	 759914
t82	 3212	 876233
t83	 3700	 758379
t84	 3142	 766757
t85	 6144	 944168
t86	 5097	 767594
t87	 4189	 839439
t88	 3840	 751257
t89	 4189	 758238
t90	 4608	 768711
t91	 4050	 925455
t92	 4957	 749930
t93	 3212	 757889
t94	 3352	 761171
t95	 4050	 771435
t96	 4049	 869182
t97	 3351	 753770
t98	 3422	 759286
t99	 3421	 769829
45 91111

t0	 17454	 2839554
t1	 55995	 2872858
t2	 29604	 2629678
t3	 35259	 2761356
t4	 35748	 2726377
t5	 34211	 2837390
t6	 24716	 2721839
t7	 30651	 2661725
t8	 51736	 2843045
t9	 31629	 2687627
t10	 44545	 2891919
t11	 36516	 2874394
t12	 30232	 2812814
t13	 50410	 2997136
t14	 31977	 2973956
t15	 34281	 2801503
t16	 44126	 2764010
t17	 30651	 2672546
t18	 36865	 2853308
t19	 38470	 2870415
t20	 33443	 2810649
t21	 26252	 2753258
t22	 29394	 2731823
t23	 35678	 2743343
t24	 30372	 2574450
t25	 36725	 2699985
t26	 35468	 2723934
t27	 31698	 2689303
t28	 35748	 2695098
t29	 28765	 2670103
t30	 33933	 3114293
t31	 25554	 2616062
t32	 35538	 2813582
t33	 44754	 2787120
t34	 35957	 2854077
t35	 26113	 2801991
t36	 31279	 2795708
t37	 36655	 2752560
t38	 35818	 2692026
t39	 44614	 2668078
t40	 34561	 2872509
t41	 32745	 3039238
t42	 46430	 3360756
t43	 28277	 2712622
t44	 35887	 2778113
t45	 43567	 2825940
t46	 34560	 2840881
t47	 36865	 3053550
t48	 24507	 2841719
t49	 46151	 2815606
t50	 35049	 2626745
t51	 44196	 2592603
t52	 35538	 2711854
t53	 33722	 2727634
t54	 25414	 2873976
t55	 36585	 4013219
t56	 43846	 3801526
t57	 40356	 3996461
t58	 32117	 3886566
t59	 29743	 3848653
t60	 28975	 3863665
t61	 27788	 3140196
t62	 44196	 3163097
t63	 28277	 2964252
t64	 59905	 3017035
t65	 34491	 2696913
t66	 38051	 3001745
t67	 27090	 2912097
t68	 40914	 2799269
t69	 28975	 2646015
t70	 36445	 2851423
t71	 27718	 2804645
t72	 31978	 2685253
t73	 111641	 2758424
t74	 27509	 2688116
t75	 34352	 2725051
t76	 27020	 2591416
t77	 35189	 2785584
t78	 32117	 2746485
t79	 35328	 2689373
t80	 31209	 3121206
t81	 27230	 2738735
t82	 33234	 2651600
t83	 31559	 2760309
t84	 30092	 2928923
t85	 34212	 2791588
t86	 35259	 2732731
t87	 27648	 2793613
t88	 31419	 2869298
t89	 33164	 2770643
t90	 32745	 2695657
t91	 43497	 2807088
t92	 37074	 2853867
t93	 34979	 2743762
t94	 29463	 2815117
t95	 31977	 2834806
t96	 31978	 2808205
t97	 35328	 3003002
t98	 27997	 2656069
t99	 34910	 2776857
46 22088

t0	 5586	 552480
t1	 2862	 478402
t2	 2583	 500675
t3	 2863	 593255
t4	 2653	 499348
t5	 3212	 484896
t6	 2653	 543195
t7	 5097	 540751
t8	 2653	 499209
t9	 2444	 489434
t10	 3072	 566794
t11	 2862	 476587
t12	 3211	 498371
t13	 3142	 547175
t14	 3282	 493274
t15	 2933	 480916
t16	 2513	 500954
t17	 3352	 553807
t18	 2793	 492645
t19	 2863	 486083
t20	 2513	 499069
t21	 3002	 576289
t22	 4887	 505352
t23	 2793	 483778
t24	 3212	 601215
t25	 2723	 477424
t26	 2304	 499279
t27	 2723	 476726
t28	 3072	 504375
t29	 3142	 481893
t30	 2583	 508006
t31	 2723	 585925
t32	 4329	 503189
t33	 2793	 493064
t34	 2304	 492715
t35	 2304	 490691
t36	 2374	 492785
t37	 2583	 482801
t38	 2653	 502490
t39	 2653	 553389
t40	 3072	 502001
t41	 3002	 477076
t42	 3003	 547733
t43	 5237	 524693
t44	 2444	 491668
t45	 2374	 488178
t46	 2304	 648971
t47	 3211	 475609
t48	 2094	 494601
t49	 2723	 479799
t50	 4189	 532024
t51	 3141	 483778
t52	 2514	 498650
t53	 3421	 554506
t54	 3281	 498232
t55	 2374	 480078
t56	 3142	 502770
t57	 2653	 481334
t58	 3561	 510380
t59	 3491	 492925
t60	 2793	 568888
t61	 4190	 487618
t62	 2443	 495229
t63	 2723	 489643
t64	 2583	 491598
t65	 2444	 493135
t66	 2444	 505632
t67	 2793	 599609
t68	 3909	 557997
t69	 2304	 481405
t70	 2723	 486292
t71	 2374	 482452
t72	 2234	 501303
t73	 2933	 480847
t74	 2653	 503538
t75	 3422	 488596
t76	 2583	 502909
t77	 2863	 550875
t78	 4957	 675293
t79	 3003	 478891
t80	 2443	 487898
t81	 2583	 535165
t82	 3142	 499139
t83	 3002	 474283
t84	 2792	 502072
t85	 3491	 482871
t86	 2653	 570354
t87	 4189	 478403
t88	 2304	 633192
t89	 3910	 483290
t90	 3282	 487689
t91	 2793	 482871
t92	 2513	 555064
t93	 2792	 478123
t94	 2933	 502071
t95	 2374	 563163
t96	 3002	 573007
t97	 3142	 471490
t98	 2514	 508704
t99	 3491	 525182
47 32031

t0	 2793	 876652
t1	 3282	 768782
t2	 3979	 805995
t3	 4399	 698124
t4	 3491	 798944
t5	 4050	 722351
t6	 3491	 829105
t7	 3979	 706084
t8	 2653	 720885
t9	 4120	 798105
t10	 3910	 718302
t11	 3421	 842999
t12	 4190	 750349
t13	 3840	 701406
t14	 3840	 737572
t15	 4468	 747277
t16	 3770	 789029
t17	 4468	 703012
t18	 3491	 734918
t19	 4538	 751606
t20	 3282	 769130
t21	 3980	 833015
t22	 3980	 834202
t23	 4119	 708597
t24	 3980	 723399
t25	 3491	 708527
t26	 3421	 790356
t27	 3980	 821146
t28	 4119	 724515
t29	 3351	 705176
t30	 4259	 733034
t31	 3980	 814513
t32	 3421	 796430
t33	 4189	 836645
t34	 4538	 727518
t35	 3352	 814793
t36	 3561	 718302
t37	 3002	 712925
t38	 3979	 726052
t39	 3421	 711948
t40	 4469	 857173
t41	 4259	 715090
t42	 5307	 728077
t43	 4399	 712158
t44	 3910	 741063
t45	 4398	 800759
t46	 6144	 876303
t47	 3491	 700498
t48	 3072	 723329
t49	 4468	 712157
t50	 4608	 844535
t51	 4119	 712437
t52	 3770	 786515
t53	 3770	 706433
t54	 2862	 726261
t55	 3560	 785538
t56	 3281	 737013
t57	 3631	 710342
t58	 3631	 805366
t59	 3700	 708946
t60	 4050	 783374
t61	 3421	 704268
t62	 3421	 731428
