Random Values=100Normal Distribution Parameters
s=200,l=50000,u=1000000
	Array	Vector
t17	 2444	 359432
t18	 4049	 228031
t19	 2443	 224749
t20	 2373	 236968
t21	 2234	 222027
t22	 2444	 222935
t23	 2304	 225588
t24	 2583	 235781
t25	 2932	 225169
t26	 3491	 250792
t27	 3561	 228729
t28	 2723	 243671
t29	 3211	 233966
t30	 2792	 224679
t31	 2723	 240738
t32	 3421	 355172
t33	 3352	 224190
t34	 2374	 226914
t35	 2304	 232848
t36	 2304	 237317
t37	 2374	 223562
t38	 2374	 234874
t39	 3142	 251700
t40	 3351	 239761
t41	 2514	 232919
t42	 2443	 226006
t43	 2513	 226565
t44	 2444	 242554
t45	 2444	 234943
t46	 2583	 351262
t47	 3351	 231592
t48	 2373	 239970
t49	 2374	 224051
t50	 2235	 292195
t51	 2723	 222795
t52	 2514	 236898
t53	 2653	 251351
t54	 3282	 226844
t55	 2443	 264686
t56	 2793	 240529
t57	 2723	 229009
t58	 2305	 219583
t59	 2653	 224121
t60	 3281	 420175
t61	 4049	 223353
t62	 2304	 223004
t63	 2234	 229148
t64	 2304	 237037
t65	 2444	 232290
t66	 3281	 244019
t67	 2653	 271948
t68	 4329	 281862
t69	 3700	 277813
t70	 2653	 235013
t71	 3560	 248837
t72	 2583	 241506
t73	 2374	 222585
t74	 2234	 316004
t75	 2863	 247231
t76	 3072	 256238
t77	 3561	 233547
t78	 2513	 282700
t79	 4190	 237247
t80	 3211	 251281
t81	 3351	 327314
t82	 3840	 230056
t83	 2514	 229637
t84	 2444	 239691
t85	 2514	 281723
t86	 2584	 219583
t87	 1885	 323265
t88	 2863	 244928
t89	 2374	 221049
t90	 2304	 223982
t91	 2514	 229846
t92	 2374	 233617
t93	 2374	 223353
t94	 2583	 261126
t95	 3422	 230475
t96	 2444	 256587
t97	 2863	 230963
t98	 2304	 224191
t99	 2793	 222865
38 56350

t0	 17385	 1923881
t1	 4469	 1265551
t2	 4468	 1423414
t3	 4538	 1260175
t4	 5027	 1337744
t5	 4468	 1409729
t6	 4469	 1367279
t7	 4678	 1401978
t8	 4817	 1558585
t9	 4887	 1325037
t10	 5306	 1367627
t11	 5097	 1239997
t12	 5166	 1258500
t13	 4818	 1440519
t14	 4887	 1187771
t15	 5097	 1425438
t16	 3980	 1406656
t17	 5306	 1237972
t18	 5865	 1292571
t19	 4957	 1704786
t20	 6702	 1717005
t21	 4259	 1368116
t22	 4329	 1188400
t23	 3770	 1429697
t24	 4468	 1347659
t25	 4539	 1194125
t26	 5935	 1436818
t27	 4468	 1385571
t28	 4888	 1351499
t29	 5307	 1338582
t30	 6493	 1678394
t31	 3910	 1607527
t32	 5306	 1585255
t33	 4818	 1234062
t34	 5027	 1363299
t35	 4050	 1258569
t36	 3980	 1177089
t37	 5306	 1665618
t38	 5655	 1651165
t39	 6353	 1654097
t40	 5865	 1830811
t41	 5865	 1201316
t42	 5027	 1396532
t43	 5237	 1192659
t44	 4887	 1186515
t45	 4957	 1341585
t46	 5167	 1314565
t47	 5586	 1181697
t48	 4677	 1365463
t49	 4747	 1194754
t50	 4678	 1237762
t51	 5027	 1312330
t52	 4678	 1184769
t53	 4538	 1285100
t54	 5027	 1296481
t55	 5167	 1183792
t56	 5585	 1207949
t57	 5027	 1328947
t58	 4608	 1217445
t59	 4329	 1226591
t60	 4748	 1287753
t61	 4817	 1312330
t62	 5306	 1235737
t63	 4817	 1361413
t64	 5516	 1173459
t65	 6423	 1318893
t66	 5237	 1370280
t67	 5376	 1166547
t68	 4958	 1241603
t69	 8309	 1294945
t70	 4119	 1164312
t71	 6493	 1202714
t72	 4539	 1264294
t73	 4887	 1168432
t74	 5027	 1173040
t75	 5586	 1409239
t76	 4608	 1285659
t77	 6144	 1207811
t78	 4887	 1264643
t79	 5027	 1166267
t80	 4399	 1301508
t81	 4678	 1263945
t82	 4608	 1171364
t83	 4678	 1173598
t84	 4608	 1382359
t85	 4957	 1190565
t86	 4678	 1254869
t87	 5097	 1289569
t88	 4678	 1162706
t89	 5237	 1248864
t90	 4887	 1308490
t91	 5027	 1220656
t92	 4189	 1202434
t93	 7121	 1334393
t94	 6354	 1523115
t95	 5516	 1528073
t96	 5516	 1375866
t97	 4468	 1184281
t98	 4887	 1206065
t99	 8029	 1312749
39 27979

t0	 5236	 533073
t1	 3351	 530071
t2	 2793	 614064
t3	 4399	 678647
t4	 4049	 814446
t5	 3421	 694635
t6	 3282	 683535
t7	 2723	 764455
t8	 4189	 683953
t9	 3701	 765154
t10	 3840	 652604
t11	 4120	 676482
t12	 4189	 733456
t13	 5027	 676273
t14	 2863	 786798
t15	 3212	 674178
t16	 3281	 660843
t17	 3910	 770808
t18	 4259	 687095
t19	 2933	 810047
t20	 3909	 688142
t21	 5516	 697079
t22	 3491	 651488
t23	 3910	 720329
t24	 3840	 826665
t25	 4119	 742393
t26	 3212	 703223
t27	 3979	 680392
t28	 3700	 662379
t29	 3630	 740926
t30	 5725	 724797
t31	 3491	 698895
t32	 4050	 662868
t33	 3421	 676832
t34	 3142	 662379
t35	 3700	 815424
t36	 3561	 661541
t37	 3212	 715093
t38	 3003	 729057
t39	 3980	 668802
t40	 2583	 741415
t41	 3003	 673271
t42	 3421	 669710
t43	 3701	 679764
t44	 3910	 748048
t45	 4748	 806766
t46	 4050	 656723
t47	 3910	 741345
t48	 3701	 659447
t49	 3422	 726194
t50	 4678	 810048
t51	 4328	 724378
t52	 3281	 656095
t53	 2723	 675575
t54	 2932	 815493
t55	 6284	 825129
t56	 3491	 661332
t57	 3212	 680463
t58	 2723	 661123
t59	 3421	 676692
t60	 3351	 707064
t61	 4119	 683255
t62	 3002	 657003
t63	 2932	 681579
t64	 4189	 751400
t65	 4468	 675575
t66	 3561	 847122
t67	 4189	 696382
t68	 3352	 658749
t69	 3979	 797620
t70	 6354	 669500
t71	 3491	 908843
t72	 4678	 788403
t73	 5446	 766131
t74	 3212	 815424
t75	 3910	 843282
t76	 4818	 735969
t77	 3002	 675505
t78	 3840	 676483
t79	 3631	 743789
t80	 5166	 833995
t81	 3910	 831831
t82	 3840	 904094
t83	 3421	 929859
t84	 5027	 938725
t85	 5167	 747908
t86	 5027	 667197
t87	 4538	 749235
t88	 3701	 693798
t89	 3770	 772275
t90	 4120	 659307
t91	 3282	 743439
t92	 3910	 660075
t93	 2933	 708460
t94	 4329	 665800
t95	 133355	 764246
t96	 5307	 687235
t97	 3631	 680392
t98	 3281	 651417
t99	 4049	 711322
40 46992

t0	 5307	 1495048
t1	 5865	 1118162
t2	 4189	 1118790
t3	 3980	 1256964
t4	 4539	 1100288
t5	 3701	 1215142
t6	 4957	 1370630
t7	 4608	 1106851
t8	 4189	 1102592
t9	 4678	 1292641
t10	 4399	 1122072
t11	 4398	 1187213
t12	 4399	 1397370
t13	 5725	 1254170
t14	 6004	 1102802
t15	 4747	 1248725
t16	 3630	 1128774
t17	 4678	 1084229
t18	 4887	 1231688
t19	 5027	 1076899
t20	 4748	 1146509
t21	 5027	 1143716
t22	 6493	 1260524
t23	 5516	 1280073
t24	 4887	 1178904
t25	 5236	 1157750
t26	 6004	 1142458
t27	 4748	 1180440
t28	 4259	 1137920
t29	 7262	 1205575
t30	 4539	 1057977
t31	 4678	 1161240
t32	 4748	 1152443
t33	 4399	 1053509
t34	 4678	 1422226
t35	 4887	 1112785
t36	 3979	 1071313
t37	 4538	 1176740
t38	 4818	 1064471
t39	 4817	 1069567
t40	 5306	 1065937
t41	 5027	 1164383
t42	 4817	 1067682
t43	 5307	 1089536
t44	 3700	 1465095
t45	 5446	 1556978
t46	 5027	 1847987
t47	 5865	 1568778
t48	 4957	 1631825
t49	 5237	 1343959
t50	 4608	 1060910
t51	 4538	 1074106
t52	 4608	 1170875
t53	 3771	 1060281
t54	 3770	 1070265
t55	 5306	 1177089
t56	 5446	 1105525
t57	 5167	 1065169
t58	 4957	 1082275
t59	 4678	 1227918
t60	 4608	 1084160
t61	 4818	 1306674
t62	 4888	 1218492
t63	 5027	 1076968
t64	 4608	 1114740
t65	 4469	 1165430
t66	 4678	 1069428
t67	 4817	 1072220
t68	 4259	 1072011
t69	 7610	 1080319
t70	 4817	 1065098
t71	 4678	 1090304
t72	 4887	 1207670
t73	 5377	 1088628
t74	 4329	 1075292
t75	 4120	 1191193
t76	 4887	 1084020
t77	 4119	 1070405
t78	 4538	 1320359
t79	 5725	 1068660
t80	 4328	 1096797
t81	 4469	 1122351
t82	 3910	 1191612
t83	 4469	 1084857
t84	 3980	 1103360
t85	 4538	 1181139
t86	 4468	 1091630
t87	 5027	 1108666
t88	 5097	 1240486
t89	 4888	 1127168
t90	 4539	 1066984
t91	 4748	 1078295
t92	 5656	 1207741
t93	 5586	 1106083
t94	 4957	 1103988
t95	 5307	 1249842
t96	 4539	 1073267
t97	 5027	 1089187
t98	 4888	 1251378
t99	 4608	 1079342
41 95158

t0	 5167	 3125895
t1	 33863	 3355881
t2	 30860	 3029195
t3	 36376	 3108022
t4	 36236	 3226575
t5	 48804	 3124359
t6	 33234	 3110745
t7	 32816	 2979065
t8	 35119	 3145654
t9	 33024	 3077580
t10	 36377	 3217429
t11	 42520	 3112351
t12	 31140	 2983533
t13	 34351	 3036037
t14	 35329	 3067666
t15	 34840	 3147679
t16	 36655	 3190968
t17	 47478	 2994983
t18	 35399	 3144747
t19	 35189	 3010832
t20	 34770	 3011252
t21	 32676	 3130015
t22	 34351	 2970617
t23	 35049	 3098317
t24	 34910	 3076114
t25	 33862	 3133645
t26	 33584	 3039877
t27	 39797	 3053911
t28	 31768	 3032337
t29	 35887	 3184963
t30	 35399	 3033035
t31	 34211	 3084213
t32	 31768	 3148517
t33	 55506	 3086936
t34	 34142	 3077161
t35	 35468	 3167438
t36	 33932	 3104601
t37	 31628	 3037224
t38	 42590	 3039109
t39	 36236	 3044276
t40	 35747	 3152636
t41	 33584	 3163039
t42	 32605	 3081490
t43	 35677	 3122823
t44	 34072	 3055517
t45	 35398	 3016418
t46	 33304	 3015999
t47	 32047	 3062430
t48	 33025	 3467104
t49	 34421	 3116539
t50	 35888	 3099923
t51	 37283	 3092242
t52	 32117	 2957770
t53	 36935	 3013905
t54	 34701	 3194878
t55	 38052	 3547816
t56	 38959	 3612328
t57	 44475	 3632926
t58	 54529	 3563315
t59	 66259	 3464381
t60	 46709	 3276357
t61	 32187	 3188733
t62	 64304	 3615960
t63	 38401	 3836660
t64	 49223	 3198647
t65	 43638	 3420255
t66	 45382	 4128435
t67	 37982	 4384115
t68	 36097	 4478023
t69	 114504	 4455331
t70	 49991	 7610620
t71	 45033	 3790020
t72	 38541	 4934852
t73	 43567	 4618710
t74	 43079	 5318232
t75	 40914	 4462802
t76	 30721	 7305020
t77	 67097	 5320606
t78	 33723	 3085609
t79	 31838	 3060824
t80	 41682	 2951067
t81	 34701	 3137415
t82	 41403	 3229647
t83	 33653	 3127851
t84	 33583	 3089379
t85	 35328	 2986326
t86	 35817	 3195086
t87	 44335	 3127920
t88	 42520	 3235861
t89	 31838	 3051537
t90	 31558	 2969499
t91	 34700	 3077022
t92	 34979	 3104251
t93	 45313	 3105717
t94	 33583	 3184544
t95	 34282	 2979623
t96	 35119	 3095803
t97	 34979	 3040506
t98	 35957	 3050979
t99	 40146	 3082607
42 92283

t0	 27299	 3060963
t1	 32117	 3240958
t2	 29813	 3367262
t3	 28277	 3121008
t4	 30512	 3092521
t5	 30232	 3000848
t6	 31139	 3067875
t7	 34910	 3192084
t8	 33025	 3043438
t9	 31838	 3059357
t10	 29813	 3003502
t11	 30860	 3232510
t12	 32676	 3171557
t13	 40146	 3299955
t14	 31140	 3225178
t15	 31488	 3148866
t16	 28976	 3085190
t17	 36725	 3166182
t18	 32466	 3426818
t19	 32815	 3267071
t20	 32326	 3198019
t21	 30651	 3222386
t22	 28138	 3107114
t23	 31210	 3170440
t24	 39728	 3253317
t25	 32745	 3285852
t26	 30720	 3457329
t27	 39936	 3377316
t28	 30093	 3175607
t29	 33514	 3019141
t30	 34980	 3083584
t31	 31140	 3168834
t32	 32187	 3157175
t33	 28765	 3376618
t34	 28347	 3022492
t35	 32047	 3066269
t36	 32816	 3101599
t37	 32955	 3226435
t38	 30442	 3149146
t39	 30022	 3060474
t40	 32257	 3182031
t41	 40425	 3141675
t42	 33583	 3110675
t43	 31978	 3301980
t44	 28836	 3126384
t45	 28487	 3089171
t46	 31698	 3161992
t47	 42939	 3216382
t48	 32815	 3141604
t49	 43707	 3564153
t50	 30442	 3242843
t51	 27649	 3097758
t52	 33094	 3168206
t53	 32605	 3215893
t54	 33094	 3165274
t55	 31139	 3240260
t56	 28486	 3195296
t57	 33025	 3031499
t58	 31419	 3115213
t59	 32047	 3067666
t60	 35748	 3081211
t61	 30092	 3009925
t62	 45942	 3091404
t63	 31698	 3075834
t64	 35398	 3419138
t65	 32257	 3149564
t66	 33374	 3094127
t67	 29115	 3033036
t68	 32536	 3265116
t69	 32605	 3191107
t70	 38820	 3148098
t71	 32885	 3151519
t72	 30093	 3177143
t73	 35468	 3092173
t74	 31768	 3296674
t75	 32327	 3165343
t76	 32256	 3209819
t77	 30022	 3162132
t78	 30651	 3085959
t79	 32745	 3227902
t80	 43218	 3379830
t81	 34910	 3072483
t82	 32746	 3050072
t83	 30581	 3094965
t84	 26462	 2991562
t85	 32605	 3071924
t86	 30930	 3268118
t87	 45103	 3129246
t88	 29324	 3059706
t89	 29325	 2973758
t90	 31419	 3080652
t91	 33304	 3222177
t92	 32746	 3296464
t93	 30302	 3154032
t94	 29604	 3058938
t95	 31837	 3525054
t96	 31558	 3181402
t97	 32257	 3179238
t98	 38401	 3319575
t99	 31279	 3154172
43 66045

t0	 32327	 2344683
t1	 33653	 2538293
t2	 32047	 2547579
t3	 29115	 2385179
t4	 32676	 2468334
t5	 33234	 2498845
t6	 37842	 2353899
t7	 33303	 2523002
t8	 31768	 2327438
t9	 33653	 2427908
t10	 34771	 2454719
t11	 31698	 2344264
t12	 32676	 2467984
t13	 31908	 2542552
t14	 38611	 2390903
t15	 32675	 2359973
t16	 38401	 2394185
t17	 31000	 2268370
t18	 33095	 2362487
t19	 33792	 2377289
t20	 33862	 2425814
t21	 33165	 2610626
t22	 27090	 2358368
t23	 34211	 2420298
t24	 32606	 2413246
t25	 27369	 2343077
t26	 33443	 2488232
t27	 31350	 2380570
t28	 94955	 2381269
t29	 34421	 2570200
t30	 29255	 2344194
t31	 32606	 2484741
t32	 34002	 2408777
t33	 29045	 2370865
t34	 46779	 2667598
t35	 33514	 2541644
t36	 30581	 2384411
t37	 35748	 2476432
t38	 33374	 2369609
t39	 26322	 2288269
t40	 32955	 2384829
t41	 29115	 2268929
t42	 33025	 2372680
t43	 33304	 2383991
t44	 29534	 2295181
t45	 36586	 2498077
t46	 32606	 2255663
t47	 36027	 2281496
t48	 33793	 2339725
t49	 30232	 2370307
t50	 34072	 2466378
t51	 32885	 2415481
t52	 29813	 2343147
t53	 37074	 2584863
t54	 31209	 2743354
t55	 26532	 2347546
t56	 33094	 2422322
t57	 33094	 2352084
t58	 35468	 2377847
t59	 35538	 2497798
t60	 30721	 2392160
t61	 41194	 2545973
t62	 33095	 2414224
t63	 32885	 2374985
t64	 33373	 2547160
t65	 34282	 2493469
t66	 28417	 2383992
t67	 35608	 2392579
t68	 32466	 2422463
t69	 49991	 2351246
t70	 33095	 2352783
t71	 32047	 2268580
t72	 33723	 2321852
t73	 32606	 2410453
t74	 25065	 2580953
t75	 32466	 2416807
t76	 28207	 2399212
t77	 54948	 2338958
t78	 33722	 2397048
t79	 32397	 2317174
t80	 35538	 2427210
t81	 38820	 2483764
t82	 31070	 2353131
t83	 38191	 2511552
t84	 33654	 2610626
t85	 34281	 2346009
t86	 32187	 2462259
t87	 28067	 2468613
t88	 31419	 2337003
t89	 34910	 2443129
t90	 32187	 2366816
t91	 36306	 2447388
t92	 36585	 2610696
t93	 36795	 2335048
t94	 49572	 2641696
t95	 35049	 2420996
t96	 30441	 2405496
t97	 33304	 2476293
t98	 34072	 2421066
t99	 29045	 2389437
44 63362

t0	 43637	 2454649
t1	 34840	 2262575
t2	 36864	 2234717
t3	 33304	 2326530
t4	 31559	 2245469
t5	 34142	 2339097
t6	 33513	 2382875
t7	 33863	 2247005
t8	 34561	 2456813
t9	 38051	 2320316
t10	 35049	 2372750
t11	 34141	 2422672
t12	 28906	 2310891
t13	 34003	 2372262
t14	 33304	 2694061
t15	 25763	 2422811
t16	 28207	 2554212
t17	 31419	 2323458
t18	 99284	 2327717
t19	 34701	 2379384
t20	 31908	 2307818
t21	 32187	 2419250
t22	 31977	 2401655
t23	 27439	 2329881
t24	 30651	 2553444
t25	 29464	 2347825
t26	 36516	 2354388
t27	 34840	 2377010
t28	 34630	 2281985
t29	 32745	 2352572
t30	 38470	 2451717
t31	 26811	 2312775
t32	 33234	 2508899
t33	 30372	 2277866
t34	 37493	 2617049
t35	 28207	 2363954
t36	 29952	 2256431
t37	 33374	 2321643
t38	 34282	 2330719
t39	 26601	 2291690
t40	 33304	 2532428
t41	 30861	 2313195
t42	 38122	 2865747
t43	 40146	 2520350
t44	 34840	 2309982
t45	 33164	 2427768
t46	 33164	 2408987
t47	 31768	 2332325
t48	 33444	 2562869
t49	 32676	 2468613
t50	 30022	 2326879
t51	 34212	 2381059
t52	 28905	 2307329
t53	 35399	 2284429
t54	 34141	 2672416
t55	 26391	 2369260
t56	 28905	 2534453
t57	 34770	 2350199
t58	 33723	 2272350
t59	 34351	 2368421
t60	 34351	 2332813
t61	 32746	 2237021
t62	 33653	 2309494
t63	 32396	 2270045
t64	 33863	 2535011
t65	 32605	 2364302
t66	 27021	 2260760
t67	 38052	 2349081
t68	 32955	 2258386
t69	 33723	 2389298
t70	 32746	 2322131
t71	 30302	 2249100
t72	 34142	 2498426
t73	 30092	 2305654
t74	 33792	 2317104
t75	 34422	 2660337
t76	 33234	 2325971
t77	 32606	 2386226
t78	 33374	 2463517
t79	 29813	 2305026
t80	 32955	 2552606
t81	 33374	 2575298
t82	 29883	 2340285
t83	 33164	 2433354
t84	 33165	 2380221
t85	 32675	 2614466
t86	 28556	 3061102
t87	 37702	 2915738
t88	 28626	 2325552
t89	 34142	 2416598
t90	 32326	 2406054
t91	 28696	 2280309
t92	 36236	 2415480
t93	 32047	 2258246
t94	 34351	 2786991
t95	 31838	 3326975
t96	 30092	 3497336
t97	 30162	 3556682
t98	 33583	 3446228
t99	 31209	 3657850
45 93479

t0	 34282	 4189737
t1	 32187	 3175676
t2	 31977	 3010134
t3	 37982	 3105787
t4	 43078	 3043996
t5	 41403	 3062429
t6	 33933	 3202696
t7	 35887	 3167437
t8	 43567	 4349134
t9	 41473	 4393540
t10	 38750	 4211451
t11	 40915	 4303683
t12	 33234	 4447720
t13	 52783	 3469617
t14	 65282	 4399335
t15	 46430	 3220082
t16	 39588	 3917650
t17	 39308	 3635927
t18	 35468	 3147678
t19	 33513	 2893884
t20	 50549	 2921673
t21	 40146	 3066269
t22	 34142	 3800283
t23	 33444	 3020746
t24	 34212	 3821788
t25	 43567	 4362122
t26	 34142	 3207235
t27	 36655	 3088192
t28	 47757	 3290879
t29	 41193	 3278451
t30	 50200	 3115771
t31	 37214	 3233557
t32	 41403	 3380108
t33	 33374	 3201789
t34	 40845	 3172464
t35	 101658	 2992889
t36	 33723	 3322996
t37	 47547	 3130503
t38	 44615	 3193271
t39	 34491	 3284246
t40	 33235	 2982136
t41	 36585	 3029055
t42	 37493	 3048884
t43	 45033	 3114375
t44	 34491	 3114514
t45	 32187	 4113284
t46	 38750	 3746451
t47	 31699	 2934659
t48	 34770	 3011321
t49	 38750	 3000708
t50	 35399	 3072134
t51	 32606	 2993936
t52	 54320	 3300444
t53	 39378	 3143699
t54	 42869	 3222734
t55	 52644	 3186918
t56	 37214	 3245635
t57	 38890	 3437430
t58	 61721	 3191525
t59	 50200	 3237676
t60	 51527	 3343174
t61	 36655	 3115910
t62	 36446	 3082677
t63	 35398	 3167368
t64	 34142	 2973269
t65	 34771	 3119681
t66	 42171	 3057542
t67	 35817	 3330257
t68	 35817	 3142582
t69	 38400	 3193061
t70	 48734	 3015510
t71	 46011	 3104460
t72	 36237	 3138044
t73	 35539	 3124149
t74	 36097	 3110046
t75	 35189	 2983951
t76	 35608	 3205629
t77	 40495	 3012438
t78	 35818	 3021445
t79	 34003	 3012438
t80	 33792	 2914132
t81	 36934	 3032826
t82	 37144	 3194109
t83	 38261	 3304773
t84	 34630	 3025704
t85	 35049	 2942479
t86	 36655	 3034780
t87	 36864	 3054819
t88	 46640	 3266302
t89	 32816	 3054399
t90	 34351	 3004688
t91	 36236	 3312174
t92	 36237	 3247940
t93	 41752	 3210586
t94	 35119	 3314548
t95	 33514	 3068992
t96	 61092	 3062778
t97	 33723	 3182728
t98	 36166	 3506831
t99	 41264	 3119681
46 94153

t0	 37214	 3274261
t1	 32746	 3247102
t2	 37912	 4410716
t3	 43708	 4233793
t4	 50200	 4383207
t5	 56763	 4361493
t6	 42939	 4186595
t7	 47268	 4223599
t8	 46290	 4073696
t9	 44335	 4035505
t10	 50619	 4148753
t11	 48664	 4007647
t12	 46500	 4032363
t13	 47757	 4014489
t14	 42799	 4003807
t15	 42451	 4065388
t16	 40425	 3536435
t17	 30581	 2932285
t18	 35190	 3012089
t19	 35329	 3275588
t20	 35050	 3231602
t21	 40984	 3131132
t22	 32955	 3110255
t23	 38401	 3239142
t24	 34771	 3236209
t25	 34002	 3297092
t26	 34840	 3329488
t27	 38889	 3213588
t28	 31349	 3107672
t29	 43777	 3076183
t30	 36516	 3118983
t31	 36516	 3053841
t32	 42939	 3150611
t33	 37842	 2994773
t34	 35887	 3114514
t35	 35539	 3038411
t36	 34421	 3056284
t37	 35120	 3090705
t38	 38681	 3015021
t39	 36446	 3147329
t40	 37423	 3252687
t41	 32815	 3059845
t42	 34771	 3107532
t43	 33653	 2948762
t44	 38750	 3025564
t45	 35608	 3177910
t46	 33932	 3027518
t47	 33514	 2996100
t48	 31978	 2927398
t49	 37633	 3045811
t50	 35119	 3012996
t51	 35399	 3297581
t52	 34421	 3133156
t53	 31000	 3017814
t54	 37214	 3077788
t55	 42730	 3063476
t56	 35538	 3391418
t57	 31140	 3221477
t58	 32745	 3009505
t59	 36586	 3012159
t60	 42311	 3114235
t61	 35818	 3068153
t62	 34142	 3065361
t63	 33862	 3005177
t64	 34351	 3237675
t65	 34700	 3045951
t66	 43079	 3045392
t67	 34561	 3114025
t68	 32606	 2972291
t69	 36096	 3015858
t70	 34700	 3111651
t71	 39867	 3044206
t72	 34212	 3260018
t73	 33583	 2934170
t74	 34701	 2993447
t75	 35818	 3038341
t76	 35468	 3152636
t77	 34840	 3005526
t78	 32187	 2929492
t79	 34770	 3101388
t80	 36725	 3111512
t81	 35189	 3009505
t82	 33443	 3146492
t83	 59207	 3023190
t84	 35399	 3075695
t85	 35399	 3048255
t86	 35049	 3103482
t87	 33793	 3060962
t88	 36935	 3289412
t89	 33513	 3189430
t90	 35817	 3090496
t91	 34072	 3047557
t92	 33514	 3062708
t93	 31768	 2982416
t94	 42241	 3110395
t95	 35817	 3203743
t96	 37214	 3074577
t97	 34212	 3104809
t98	 31559	 2990235
t99	 42241	 3042739
47 77558

t0	 35399	 2557004
t1	 32746	 2570550
t2	 47267	 2536826
t3	 33792	 2502754
t4	 34910	 2518254
t5	 31698	 2696993
t6	 33094	 2556236
t7	 35329	 2502824
t8	 26322	 2407310
t9	 33374	 2600292
t10	 30790	 2544646
t11	 35608	 2536966
t12	 33863	 2601968
t13	 33513	 2633527
t14	 29743	 2510783
t15	 35748	 2681772
t16	 36307	 2760877
t17	 30022	 2517486
t18	 34421	 2615723
t19	 35329	 2638274
t20	 38610	 2501498
t21	 33304	 2557842
t22	 37075	 2550022
t23	 30651	 2492072
t24	 54250	 2918042
t25	 34212	 2580743
t26	 38750	 2509597
t27	 43289	 2575995
t28	 34840	 2600223
t29	 32885	 2486347
t30	 35468	 2547997
t31	 40495	 2730575
t32	 28207	 2465889
t33	 138802	 2454928
t34	 36376	 2497797
t35	 31000	 2394674
t36	 33304	 2472872
t37	 32955	 2535989
t38	 30232	 2437124
t39	 33723	 2683588
t40	 34770	 2532079
t41	 32048	 2474198
t42	 35818	 2621518
t43	 53691	 2759481
t44	 34561	 2512111
t45	 35608	 2573830
t46	 33933	 2800395
t47	 36306	 2713958
t48	 28835	 2546880
t49	 36446	 2624590
t50	 53202	 2716123
t51	 29952	 2526074
t52	 38540	 2653565
t53	 40356	 2831466
t54	 33304	 2520209
t55	 39379	 2703276
t56	 37843	 2662781
t57	 55856	 2702020
t58	 38680	 2567268
t59	 38331	 2651121
t60	 37493	 2595544
t61	 55437	 2925024
t62	 34141	 2600501
t63	 53063	 2662362
t64	 38680	 2481878
t65	 42031	 2644489
t66	 39239	 2650981
t67	 39378	 2499822
t68	 165123	 2610486
t69	 34281	 2524957
t70	 33863	 2454718
t71	 35468	 2467356
t72	 34631	 2597291
t73	 29464	 2496541
t74	 35468	 2495005
t75	 34910	 2711725
t76	 31418	 2606576
t77	 32606	 2474128
t78	 34212	 2588144
t79	 34561	 2677374
t80	 34980	 2664317
t81	 42310	 2612999
t82	 35608	 2643580
t83	 30860	 2471545
t84	 34491	 2634574
t85	 35957	 2629268
t86	 30162	 2463795
t87	 34979	 2520070
t88	 39378	 2502126
t89	 28765	 2423928
t90	 34142	 2676745
t91	 32257	 2513506
t92	 28836	 2464284
t93	 34002	 2530752
t94	 34421	 2592263
t95	 25833	 2405775
t96	 34840	 2527261
t97	 34560	 2513297
t98	 41403	 2637436
t99	 47338	 2864420
48 29641

t0	 4678	 876655
t1	 4468	 676203
t2	 4050	 763268
t3	 3980	 680043
t4	 3002	 700920
t5	 3281	 688980
t6	 3422	 704410
t7	 2793	 755029
t8	 3561	 703363
t9	 4049	 684232
t10	 4329	 708599
t11	 3771	 684023
t12	 3072	 841536
t13	 3631	 683464
t14	 2862	 706994
t15	 3281	 685140
t16	 3142	 702944
t17	 4259	 687444
t18	 4678	 789590
t19	 3142	 676412
t20	 3422	 707133
t21	 3422	 681719
t22	 2583	 704550
t23	 5027	 685210
t24	 2862	 699034
t25	 2723	 689608
t26	 2583	 690865
t27	 3701	 692261
t28	 4747	 707552
t29	 3351	 688212
t30	 3212	 706225
t31	 3072	 682347
t32	 3351	 705527
t33	 3701	 755378
t34	 3909	 703153
t35	 3281	 688002
t36	 2932	 703642
t37	 3491	 695194
t38	 4329	 772973
t39	 4189	 686955
t40	 3701	 706574
t41	 4329	 681719
t42	 4398	 707483
t43	 4050	 893132
t44	 4399	 727102
t45	 3840	 673410
t46	 3561	 694915
t47	 3840	 686327
t48	 3631	 963790
t49	 5446	 950943
t50	 4957	 711113
t51	 3980	 699942
t52	 4120	 731221
t53	 5865	 714394
t54	 3561	 708111
t55	 4050	 691773
t56	 5167	 697359
t57	 4399	 690725
t58	 4328	 830295
t59	 4259	 694706
t60	 6214	 903955
t61	 3840	 677949
t62	 3351	 770181
t63	 4189	 683325
t64	 4189	 701198
t65	 3840	 681021
t66	 3771	 702804
t67	 3631	 686815
t68	 4399	 899487
